id,image,img_path,seg_path,label
ISIC_0011382,ISIC_0011382,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011382.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011382_segmentation.png,1
ISIC_0011383,ISIC_0011383,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011383.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011383_segmentation.png,1
ISIC_0011384,ISIC_0011384,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011384.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011384_segmentation.png,1
ISIC_0011385,ISIC_0011385,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011385.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011385_segmentation.png,1
ISIC_0011386,ISIC_0011386,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011386.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011386_segmentation.png,1
ISIC_0011387,ISIC_0011387,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011387.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011387_segmentation.png,2
ISIC_0011390,ISIC_0011390,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011390.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011390_segmentation.png,2
ISIC_0011393,ISIC_0011393,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011393.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011393_segmentation.png,1
ISIC_0011397,ISIC_0011397,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011397.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011397_segmentation.png,1
ISIC_0011398,ISIC_0011398,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011398.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011398_segmentation.png,1
ISIC_0011402,ISIC_0011402,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0011402.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0011402_segmentation.png,1
ISIC_0012086,ISIC_0012086_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012086.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012086_segmentation.png,3
ISIC_0012089,ISIC_0012089_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012089.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012089_segmentation.png,1
ISIC_0012090,ISIC_0012090_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012090.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012090_segmentation.png,3
ISIC_0012092,ISIC_0012092_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012092.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012092_segmentation.png,1
ISIC_0012094,ISIC_0012094_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012094.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012094_segmentation.png,1
ISIC_0012095,ISIC_0012095_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012095.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012095_segmentation.png,1
ISIC_0012097,ISIC_0012097_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012097.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012097_segmentation.png,1
ISIC_0012099,ISIC_0012099_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012099.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012099_segmentation.png,2
ISIC_0012102,ISIC_0012102_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012102.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012102_segmentation.png,1
ISIC_0012105,ISIC_0012105_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012105.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012105_segmentation.png,1
ISIC_0012107,ISIC_0012107_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012107.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012107_segmentation.png,1
ISIC_0012108,ISIC_0012108_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012108.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012108_segmentation.png,1
ISIC_0012109,ISIC_0012109_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012109.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012109_segmentation.png,1
ISIC_0012116,ISIC_0012116_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012116.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012116_segmentation.png,1
ISIC_0012118,ISIC_0012118_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012118.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012118_segmentation.png,1
ISIC_0012126,ISIC_0012126_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012126.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012126_segmentation.png,1
ISIC_0012127,ISIC_0012127_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012127.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012127_segmentation.png,1
ISIC_0012134,ISIC_0012134_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012134.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012134_segmentation.png,3
ISIC_0012135,ISIC_0012135_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012135.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012135_segmentation.png,1
ISIC_0012136,ISIC_0012136_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012136.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012136_segmentation.png,3
ISIC_0012137,ISIC_0012137_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012137.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012137_segmentation.png,2
ISIC_0012143,ISIC_0012143_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012143.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012143_segmentation.png,3
ISIC_0012147,ISIC_0012147_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012147.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012147_segmentation.png,1
ISIC_0012148,ISIC_0012148_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012148.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012148_segmentation.png,1
ISIC_0012149,ISIC_0012149_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012149.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012149_segmentation.png,1
ISIC_0012151,ISIC_0012151_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012151.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012151_segmentation.png,2
ISIC_0012155,ISIC_0012155_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012155.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012155_segmentation.png,3
ISIC_0012156,ISIC_0012156_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012156.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012156_segmentation.png,1
ISIC_0012159,ISIC_0012159_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012159.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012159_segmentation.png,1
ISIC_0012160,ISIC_0012160_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012160.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012160_segmentation.png,1
ISIC_0012164,ISIC_0012164_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012164.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012164_segmentation.png,1
ISIC_0012167,ISIC_0012167_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012167.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012167_segmentation.png,1
ISIC_0012173,ISIC_0012173_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012173.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012173_segmentation.png,3
ISIC_0012177,ISIC_0012177_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012177.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012177_segmentation.png,1
ISIC_0012178,ISIC_0012178_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012178.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012178_segmentation.png,3
ISIC_0012179,ISIC_0012179_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012179.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012179_segmentation.png,1
ISIC_0012182,ISIC_0012182_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012182.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012182_segmentation.png,1
ISIC_0012187,ISIC_0012187_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012187.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012187_segmentation.png,1
ISIC_0012191,ISIC_0012191_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012191.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012191_segmentation.png,1
ISIC_0012201,ISIC_0012201_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012201.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012201_segmentation.png,1
ISIC_0012203,ISIC_0012203_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012203.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012203_segmentation.png,1
ISIC_0012204,ISIC_0012204_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012204.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012204_segmentation.png,3
ISIC_0012205,ISIC_0012205_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012205.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012205_segmentation.png,1
ISIC_0012206,ISIC_0012206_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012206.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012206_segmentation.png,1
ISIC_0012207,ISIC_0012207_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012207.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012207_segmentation.png,3
ISIC_0012208,ISIC_0012208_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012208.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012208_segmentation.png,2
ISIC_0012210,ISIC_0012210_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012210.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012210_segmentation.png,3
ISIC_0012211,ISIC_0012211_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012211.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012211_segmentation.png,1
ISIC_0012212,ISIC_0012212_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012212.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012212_segmentation.png,1
ISIC_0012213,ISIC_0012213_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012213.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012213_segmentation.png,1
ISIC_0012216,ISIC_0012216_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012216.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012216_segmentation.png,1
ISIC_0012221,ISIC_0012221_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012221.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012221_segmentation.png,1
ISIC_0012222,ISIC_0012222_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012222.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012222_segmentation.png,1
ISIC_0012223,ISIC_0012223_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012223.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012223_segmentation.png,3
ISIC_0012224,ISIC_0012224_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012224.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012224_segmentation.png,3
ISIC_0012227,ISIC_0012227_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012227.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012227_segmentation.png,3
ISIC_0012228,ISIC_0012228_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012228.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012228_segmentation.png,1
ISIC_0012230,ISIC_0012230_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012230.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012230_segmentation.png,1
ISIC_0012232,ISIC_0012232_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012232.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012232_segmentation.png,1
ISIC_0012233,ISIC_0012233_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012233.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012233_segmentation.png,1
ISIC_0012235,ISIC_0012235_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012235.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012235_segmentation.png,1
ISIC_0012238,ISIC_0012238_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012238.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012238_segmentation.png,3
ISIC_0012245,ISIC_0012245_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012245.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012245_segmentation.png,3
ISIC_0012246,ISIC_0012246_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012246.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012246_segmentation.png,1
ISIC_0012248,ISIC_0012248_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012248.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012248_segmentation.png,3
ISIC_0012250,ISIC_0012250_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012250.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012250_segmentation.png,1
ISIC_0012253,ISIC_0012253_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012253.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012253_segmentation.png,1
ISIC_0012256,ISIC_0012256_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012256.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012256_segmentation.png,1
ISIC_0012257,ISIC_0012257_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012257.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012257_segmentation.png,1
ISIC_0012258,ISIC_0012258_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012258.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012258_segmentation.png,2
ISIC_0012259,ISIC_0012259_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012259.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012259_segmentation.png,1
ISIC_0012260,ISIC_0012260_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012260.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012260_segmentation.png,1
ISIC_0012261,ISIC_0012261_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012261.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012261_segmentation.png,1
ISIC_0012263,ISIC_0012263_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012263.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012263_segmentation.png,1
ISIC_0012266,ISIC_0012266_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012266.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012266_segmentation.png,3
ISIC_0012268,ISIC_0012268_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012268.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012268_segmentation.png,1
ISIC_0012271,ISIC_0012271_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012271.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012271_segmentation.png,1
ISIC_0012272,ISIC_0012272_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012272.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012272_segmentation.png,3
ISIC_0012273,ISIC_0012273_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012273.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012273_segmentation.png,3
ISIC_0012278,ISIC_0012278_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012278.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012278_segmentation.png,1
ISIC_0012281,ISIC_0012281_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012281.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012281_segmentation.png,1
ISIC_0012282,ISIC_0012282_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012282.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012282_segmentation.png,3
ISIC_0012284,ISIC_0012284_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012284.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012284_segmentation.png,1
ISIC_0012285,ISIC_0012285_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012285.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012285_segmentation.png,1
ISIC_0012288,ISIC_0012288_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012288.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012288_segmentation.png,2
ISIC_0012290,ISIC_0012290_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012290.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012290_segmentation.png,2
ISIC_0012298,ISIC_0012298_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012298.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012298_segmentation.png,2
ISIC_0012299,ISIC_0012299_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012299.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012299_segmentation.png,3
ISIC_0012303,ISIC_0012303_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012303.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012303_segmentation.png,1
ISIC_0012306,ISIC_0012306_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012306.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012306_segmentation.png,1
ISIC_0012309,ISIC_0012309_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012309.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012309_segmentation.png,1
ISIC_0012311,ISIC_0012311_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012311.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012311_segmentation.png,1
ISIC_0012313,ISIC_0012313_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012313.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012313_segmentation.png,1
ISIC_0012314,ISIC_0012314_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012314.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012314_segmentation.png,3
ISIC_0012316,ISIC_0012316_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012316.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012316_segmentation.png,1
ISIC_0012318,ISIC_0012318_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012318.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012318_segmentation.png,1
ISIC_0012320,ISIC_0012320_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012320.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012320_segmentation.png,1
ISIC_0012323,ISIC_0012323_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012323.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012323_segmentation.png,3
ISIC_0012324,ISIC_0012324_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012324.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012324_segmentation.png,1
ISIC_0012325,ISIC_0012325_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012325.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012325_segmentation.png,1
ISIC_0012329,ISIC_0012329_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012329.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012329_segmentation.png,3
ISIC_0012330,ISIC_0012330_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012330.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012330_segmentation.png,3
ISIC_0012332,ISIC_0012332_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012332.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012332_segmentation.png,1
ISIC_0012333,ISIC_0012333_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012333.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012333_segmentation.png,1
ISIC_0012334,ISIC_0012334_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012334.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012334_segmentation.png,1
ISIC_0012335,ISIC_0012335_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012335.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012335_segmentation.png,1
ISIC_0012338,ISIC_0012338_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012338.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012338_segmentation.png,1
ISIC_0012342,ISIC_0012342_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012342.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012342_segmentation.png,3
ISIC_0012348,ISIC_0012348_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012348.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012348_segmentation.png,2
ISIC_0012351,ISIC_0012351_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012351.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012351_segmentation.png,1
ISIC_0012356,ISIC_0012356_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012356.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012356_segmentation.png,2
ISIC_0012357,ISIC_0012357_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012357.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012357_segmentation.png,1
ISIC_0012358,ISIC_0012358_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012358.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012358_segmentation.png,3
ISIC_0012360,ISIC_0012360_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012360.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012360_segmentation.png,1
ISIC_0012363,ISIC_0012363_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012363.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012363_segmentation.png,1
ISIC_0012369,ISIC_0012369_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012369.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012369_segmentation.png,2
ISIC_0012372,ISIC_0012372_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012372.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012372_segmentation.png,3
ISIC_0012374,ISIC_0012374_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012374.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012374_segmentation.png,1
ISIC_0012376,ISIC_0012376_downsampled,data/ISIC/ISIC2018_Task1-2_Training_Input/ISIC_0012376.jpg,data/ISIC/ISIC2018_Task1_Training_GroundTruth/ISIC_0012376_segmentation.png,1
